"max_Re_eigen_jacobian","alpha_H","alpha_L","trait_matching","n_spe_H_val","n_spe_L_val","num_persistent_species","simulation_converged","trait_quartile"
-0.0956121452861486,1.50105730397627,2.08577046054415,0.848111866030376,46,48,94,TRUE,"Trait matching (Q4)"
-0.134787267446123,0.8417069085408,0.128123094327748,0.189632727229036,30,15,37,TRUE,"Trait matching (Q1)"
-0.0756395151907625,1.12987223314121,4.16297494317405,0.197721349820495,47,34,63,TRUE,"Trait matching (Q1)"
-0.020343682523907,0.746713995467871,4.06594655709341,0.827560211787932,11,28,39,TRUE,"Trait matching (Q4)"
-0.0308330948894648,0.535266904626042,4.38485880498774,0.368607509031426,12,31,43,TRUE,"Trait matching (Q2)"
-0.0852780612880488,0.0201620755251497,2.35985839506611,0.26990480896784,16,14,28,TRUE,"Trait matching (Q1)"
-0.0388383463614868,2.48619665857404,0.692425385350361,0.191295849927701,25,34,54,TRUE,"Trait matching (Q1)"
-0.0599040878650415,3.03323626052588,4.32155200978741,0.551615502196364,16,22,38,TRUE,"Trait matching (Q3)"
-0.151747450945138,1.84425409417599,2.10752087761648,0.790159200050402,36,20,42,TRUE,"Trait matching (Q4)"
-0.0937887247231903,1.83260012418032,4.53733943053521,0.22510685621528,34,16,43,TRUE,"Trait matching (Q1)"
-0.0440585656390559,4.06791721587069,3.20930991205387,0.29269142501289,47,40,76,TRUE,"Trait matching (Q2)"
-0.0499115810046282,2.3210283042863,3.41027715941891,0.0873671540990472,19,31,48,TRUE,"Trait matching (Q1)"
-0.064040482297847,2.54191673127934,3.69165160576813,0.436347026552539,30,28,52,TRUE,"Trait matching (Q2)"
-0.0635261479085005,1.57240983564407,0.327511145733297,0.679019971878734,14,16,30,TRUE,"Trait matching (Q3)"
-0.0202178824042414,1.2760486069601,4.36630945885554,0.247084345459007,27,49,76,TRUE,"Trait matching (Q1)"
-0.106292881984383,4.54575989861041,3.06290774373338,0.141965772095136,40,20,47,TRUE,"Trait matching (Q1)"
-0.0703002308436625,4.07530136639252,1.59711146261543,0.679022440791596,35,36,71,TRUE,"Trait matching (Q3)"
-0.0473899122710265,3.63369017606601,0.440247229998931,0.201581561658531,28,30,54,TRUE,"Trait matching (Q1)"
-0.134480629149682,2.82958036870696,3.07966650696471,0.843945433129556,46,23,50,TRUE,"Trait matching (Q4)"
-0.0953865295288389,4.78395473212004,3.96482762298547,0.219081455131527,45,32,67,TRUE,"Trait matching (Q1)"
-0.0340586248263448,1.7877510539256,3.58248065924272,0.118051278486382,27,46,70,TRUE,"Trait matching (Q1)"
-0.143949859821317,2.28045099764131,1.27918453421444,0.768207508756313,45,12,45,TRUE,"Trait matching (Q4)"
-0.049153501303785,3.3795518882107,3.14390540239401,0.757525128417183,35,50,85,TRUE,"Trait matching (Q3)"
-0.0947909704580213,1.34448061231524,1.00516776321456,0.98734011601191,50,44,85,TRUE,"Trait matching (Q4)"
-0.0455383987212838,0.516750414390117,1.67343443608843,0.235272315167822,22,31,53,TRUE,"Trait matching (Q1)"
-0.0606216659827753,4.94222153211012,2.10601178347133,0.0880373723688535,23,35,55,TRUE,"Trait matching (Q1)"
-0.0646603002381258,0.268188199261203,4.65247246902436,0.204655717383139,47,40,79,TRUE,"Trait matching (Q1)"
-0.0482104696482635,1.80472788284533,1.75144626409747,0.302473020658363,27,26,45,TRUE,"Trait matching (Q2)"
-0.047935469499676,2.64194560586475,4.37716364744119,0.300506476929877,38,34,71,TRUE,"Trait matching (Q2)"
-0.0759466315596685,2.22726653446443,2.19083849457093,0.598122561757918,36,19,44,TRUE,"Trait matching (Q3)"
-0.0255825871693376,1.36140970978886,1.24105124268681,0.893748259777203,12,48,60,TRUE,"Trait matching (Q4)"
-0.0254275660951001,1.87134764273651,4.64970893459395,0.434377771266736,30,48,77,TRUE,"Trait matching (Q2)"
-0.143525456062241,2.67159938230179,3.02080436376855,0.733833391487133,45,24,51,TRUE,"Trait matching (Q3)"
-0.109259437508324,0.553118975367397,2.9477868299,0.125449697044678,44,25,57,TRUE,"Trait matching (Q1)"
-0.0519691913478077,0.314387006219476,4.71175554441288,0.720386644487735,42,49,91,TRUE,"Trait matching (Q3)"
-0.0374832696447396,1.97152785724029,3.53704545996152,0.0680759334005415,10,47,57,TRUE,"Trait matching (Q1)"
-0.0169670821192936,2.02585402643308,3.71728420373984,0.30055459839059,20,48,67,TRUE,"Trait matching (Q2)"
-0.128683367588571,2.43867143173702,4.92646133410744,0.212225226825103,34,29,59,TRUE,"Trait matching (Q1)"
-0.0490056766170117,2.58292172453366,1.43667257158086,0.45193349464098,18,14,28,TRUE,"Trait matching (Q2)"
-0.149060736829836,1.67365433066152,3.29901930759661,0.347222233284265,30,17,36,TRUE,"Trait matching (Q2)"
-0.0931354961000403,3.87651629280299,3.51930768112652,0.451363081100862,49,26,57,TRUE,"Trait matching (Q2)"
-0.0924090760343716,4.91972818155773,1.54261470888741,0.951896222471259,27,24,46,TRUE,"Trait matching (Q4)"
-0.0730981134039827,3.39354775380343,4.89194652065635,0.796319695259444,33,32,65,TRUE,"Trait matching (Q4)"
-0.066279524108756,3.23689700453542,0.341705413302407,0.5414923109347,29,33,60,TRUE,"Trait matching (Q3)"
-0.0375580924949841,3.05535865481943,2.68630607170053,0.950674904452171,18,34,52,TRUE,"Trait matching (Q4)"
-0.169678041237312,2.67928940942511,3.84011390269734,0.837288436712697,35,27,53,TRUE,"Trait matching (Q4)"
-0.151501947249492,0.616451704408973,4.82627086807042,0.724993317597546,41,27,59,TRUE,"Trait matching (Q3)"
-0.0494855147054698,0.407438664697111,4.291984627489,0.165095458424184,29,19,41,TRUE,"Trait matching (Q1)"
-0.0231307430050053,2.61471540899947,0.633601309964433,0.639377415529452,14,42,56,TRUE,"Trait matching (Q3)"
-0.0568240061770635,4.09559359890409,4.25267943530343,0.175743356486782,22,30,49,TRUE,"Trait matching (Q1)"
-0.123087638013877,0.214857487007976,4.81597644742578,0.890049288829323,30,15,34,TRUE,"Trait matching (Q4)"
-0.0898977139363828,0.409222791204229,0.644441472832114,0.795498310378753,47,34,73,TRUE,"Trait matching (Q4)"
-0.042190794657079,1.44739684532396,0.646258743945509,0.0633709419518709,39,26,57,TRUE,"Trait matching (Q1)"
-0.0206893773969581,4.02264919015579,2.1487628435716,0.859571106324438,19,50,69,TRUE,"Trait matching (Q4)"
-0.0920629389862589,3.47115470911376,2.85361248068511,0.938055392564274,31,32,63,TRUE,"Trait matching (Q4)"
-0.127550022762443,4.885678201681,1.87209093011916,0.559159392409492,15,10,20,TRUE,"Trait matching (Q3)"
0.00154473468811548,4.5430682040751,2.72125445422716,0.236142221197952,28,46,73,TRUE,"Trait matching (Q1)"
-0.030013210917589,4.42101036314853,3.07108478620648,0.125030914391391,26,36,56,TRUE,"Trait matching (Q1)"
-0.0685244541500726,1.70405326061882,4.02438706369139,0.393255536293145,40,43,83,TRUE,"Trait matching (Q2)"
-0.0719204625426728,2.09755325340666,1.21737590176053,0.305625863524619,37,23,49,TRUE,"Trait matching (Q2)"
-0.0603513631589682,2.37928585964255,2.62256588437594,0.336314322333783,28,44,72,TRUE,"Trait matching (Q2)"
-0.0611396808363448,1.83983224793337,4.18722429662012,0.153916140028741,38,29,59,TRUE,"Trait matching (Q1)"
-0.0692056394633801,1.51202620239928,3.95411183708347,0.357397697062697,32,25,52,TRUE,"Trait matching (Q2)"
-0.0433772460518233,1.57054071431048,0.940612300764769,0.457126773661002,18,26,44,TRUE,"Trait matching (Q2)"
-0.0590284149095246,1.23555606696755,0.929256689269096,0.92533094502287,16,20,36,TRUE,"Trait matching (Q4)"
-0.0319475573150146,4.10216191783547,3.16942634060979,0.701855101331603,29,50,79,TRUE,"Trait matching (Q3)"
-0.0643817796470033,2.86789276753552,0.219663572497666,0.154596925829537,42,29,59,TRUE,"Trait matching (Q1)"
-0.0376698362243828,3.33275466808118,0.587896152865142,0.308023147610947,38,40,76,TRUE,"Trait matching (Q2)"
-0.082851539312489,2.58463517879136,3.46709525212646,0.0798080653185025,37,19,44,TRUE,"Trait matching (Q1)"
-0.0106149296535809,3.73086454812437,4.20241884654388,0.150599271501414,18,47,64,TRUE,"Trait matching (Q1)"
-0.0495199474125112,2.05146745196544,3.70347796357237,0.406739935430232,18,22,39,TRUE,"Trait matching (Q2)"
-0.12548780757448,0.168834113283083,3.5399501840584,0.982198944059201,28,15,32,TRUE,"Trait matching (Q4)"
-0.138127990709179,3.23318094131537,0.823531071655452,0.855198127252515,42,16,44,TRUE,"Trait matching (Q4)"
-0.161839024552496,2.05709825386293,0.63338054344058,0.955714779533446,30,22,44,TRUE,"Trait matching (Q4)"
-0.127957790941124,2.68194574280642,1.82426662067883,0.177465428737923,44,14,46,TRUE,"Trait matching (Q1)"
-0.0445949378746416,2.16820439207368,2.05153352813795,0.45339962830767,32,46,77,TRUE,"Trait matching (Q2)"
-0.0730696564317226,2.49165295972489,3.31147110555321,0.737824977491982,43,45,86,TRUE,"Trait matching (Q3)"
-0.0917942021324787,4.48336135596037,3.31462732865475,0.943236206250731,13,11,22,TRUE,"Trait matching (Q4)"
-0.0295572261211668,0.599059243686497,2.48991543310694,0.640806117362808,29,49,78,TRUE,"Trait matching (Q3)"
-0.0755835635708976,4.21300111338496,1.71534759458154,0.927398142847233,31,34,65,TRUE,"Trait matching (Q4)"
-0.0685154370597983,1.2343024648726,4.71865605213679,0.0698828509193845,47,46,84,TRUE,"Trait matching (Q1)"
-0.0286907743520054,1.942048255587,4.7157206130214,0.898859335412271,12,32,44,TRUE,"Trait matching (Q4)"
-0.0781690242915663,2.37069022026844,4.13150870241225,0.60796505297767,46,46,92,TRUE,"Trait matching (Q3)"
-0.0389979570107685,3.71417048387229,0.0442659994587302,0.692548075329978,41,48,85,TRUE,"Trait matching (Q3)"
-0.018567912405828,2.52672456088476,0.870193135924637,0.243584008526523,13,45,57,TRUE,"Trait matching (Q1)"
-0.0276111701672773,4.71234619268216,3.72281724936329,0.259295231255237,23,38,61,TRUE,"Trait matching (Q1)"
-0.0874420969685549,2.3356702842284,4.01591958827339,0.777373378945049,26,26,52,TRUE,"Trait matching (Q4)"
-0.0634877720059827,1.06176822795533,4.42337388754822,0.502819143736269,29,28,48,TRUE,"Trait matching (Q2)"
-0.157196609785651,1.2104775197804,4.15989834116772,0.241990490502212,42,15,45,TRUE,"Trait matching (Q1)"
-0.0255665984282927,3.20063845720142,0.653356874827296,0.55588479002472,18,35,53,TRUE,"Trait matching (Q3)"
-0.122119165246187,0.381720352452248,3.12306979554705,0.0659862395375967,23,12,28,TRUE,"Trait matching (Q1)"
-0.0507558962829172,2.78187631280161,2.8627112635877,0.508267147454899,32,39,69,TRUE,"Trait matching (Q2)"
-0.0686806259511876,0.804909148719162,3.19836366572417,0.312582293152809,24,33,57,TRUE,"Trait matching (Q2)"
-0.0360688596570033,2.807594507467,0.890295506687835,0.835838133993093,11,48,59,TRUE,"Trait matching (Q4)"
-0.0843896376154866,2.15032538515516,1.89528383431025,0.498254292621277,37,27,55,TRUE,"Trait matching (Q2)"
-0.104208253297249,0.82165360217914,2.23553878022358,0.214457879634574,41,11,42,TRUE,"Trait matching (Q1)"
-0.0405875172453082,1.33167319698259,4.77014835574664,0.164188996690791,39,31,61,TRUE,"Trait matching (Q1)"
-0.104994889469634,1.37244962155819,2.67324925749563,0.747967829369009,18,21,39,TRUE,"Trait matching (Q3)"
-0.109920473591579,1.63247169810347,2.24731160793453,0.744589613378048,33,14,35,TRUE,"Trait matching (Q3)"
-0.0672091221406622,0.456574838608503,2.25486655835994,0.805601059121545,40,31,57,TRUE,"Trait matching (Q4)"
-0.0500087496802345,1.10502908937633,0.27752522029914,0.539455815928523,13,19,31,TRUE,"Trait matching (Q3)"
-0.064173668297423,4.62200457346626,1.96226757951081,0.425851159286685,11,13,22,TRUE,"Trait matching (Q2)"
-0.0332722304810306,4.29262916790321,2.22808289341629,0.296236381982453,29,38,63,TRUE,"Trait matching (Q2)"
-0.0313141118103281,4.77130400482565,1.66716533363797,0.993832278763875,27,43,70,TRUE,"Trait matching (Q4)"
-0.0365332044730707,0.397561804857105,4.50215444318019,0.648106924060266,29,45,74,TRUE,"Trait matching (Q3)"
-0.0702070116769802,0.254868780029938,0.447229786077514,0.132165145559702,25,26,45,TRUE,"Trait matching (Q1)"
-0.0746096545293377,4.044410091592,2.16735884197988,0.867855803773273,21,21,41,TRUE,"Trait matching (Q4)"
-0.11901673721738,2.60166937136091,2.66559276729822,0.308541328227147,47,33,66,TRUE,"Trait matching (Q2)"
-0.0568756536639741,2.79946571099572,3.83148147375323,0.148243918456137,30,34,61,TRUE,"Trait matching (Q1)"
-0.0590158262144086,3.10292993439361,4.76015939260833,0.4719146623509,20,32,52,TRUE,"Trait matching (Q2)"
-0.0634944579106043,1.69134215684608,0.0951175845693797,0.764263565337751,37,32,57,TRUE,"Trait matching (Q3)"
-0.0470584420074423,1.55298256897368,3.62699534045532,0.210980057984125,29,17,36,TRUE,"Trait matching (Q1)"
-0.0446685668123314,0.150791314663365,3.76707919174805,0.477558184636291,39,44,83,TRUE,"Trait matching (Q2)"
-0.115807160527507,3.49782140576281,1.03400932042859,0.996696003130637,38,20,43,TRUE,"Trait matching (Q4)"
-0.158564585794847,4.1969045822043,4.94562428910285,0.478520916658454,49,30,62,TRUE,"Trait matching (Q2)"
-0.0460270062700364,4.92198249092326,1.09368877718225,0.813986478792504,39,48,86,TRUE,"Trait matching (Q4)"
-0.0894599482657763,3.55168027337641,3.15334368613549,0.751976153859869,47,33,67,TRUE,"Trait matching (Q3)"
-0.0605631065348619,1.98459126520902,0.670062910066918,0.7976483488339,12,13,24,TRUE,"Trait matching (Q4)"
-0.045861760252531,0.680040147854015,1.54694993398152,0.377661726716906,36,49,83,TRUE,"Trait matching (Q2)"
-0.127111088503077,3.8682970800437,1.13427780452184,0.990051692794077,43,19,43,TRUE,"Trait matching (Q4)"
-0.0932190055528858,4.66729001840577,1.69225542456843,0.690401872515213,36,23,45,TRUE,"Trait matching (Q3)"
-0.0684900186980259,2.66164202825166,3.619750313228,0.835604080965277,34,36,70,TRUE,"Trait matching (Q4)"
-0.0430380884499876,0.730390029493719,2.94741951511241,0.213113671599422,12,12,23,TRUE,"Trait matching (Q1)"
-0.04487191290127,3.93189280992374,2.98708851682022,0.464789419865701,12,24,36,TRUE,"Trait matching (Q2)"
-0.0716485783375096,0.644901221385226,2.44882201659493,0.355434970173519,43,42,78,TRUE,"Trait matching (Q2)"
-0.0100225388963901,4.53349353279918,3.57743288157508,0.385792582493741,16,38,54,TRUE,"Trait matching (Q2)"
-0.0223088754419243,1.43454121891409,1.49597953888588,0.835581595543772,16,39,55,TRUE,"Trait matching (Q4)"
-0.127420278303842,4.98375481343828,3.90824268455617,0.0566544308443554,44,12,44,TRUE,"Trait matching (Q1)"
-0.108594838383801,0.250203219475225,2.26971287396736,0.82176997034112,26,12,29,TRUE,"Trait matching (Q4)"
-0.0722891477416935,4.64182198978961,3.41958145261742,0.722028586338274,36,32,64,TRUE,"Trait matching (Q3)"
-0.0688125064038239,4.67649086960591,1.49274677154608,0.774111711699516,32,23,47,TRUE,"Trait matching (Q4)"
-0.0260353281207393,4.62365104118362,0.444621983915567,0.461174278485123,14,43,55,TRUE,"Trait matching (Q2)"
-0.021719473194154,4.8938932234887,1.25852592173032,0.170289599860553,20,30,44,TRUE,"Trait matching (Q1)"
-0.102662652608275,2.20727678621188,0.183674860745668,0.494688737636898,33,39,72,TRUE,"Trait matching (Q2)"
-0.0231005468890634,4.81173436157405,0.389503896003589,0.914894710341468,18,46,64,TRUE,"Trait matching (Q4)"
0.000213645714735786,1.8318266258575,2.06074491841719,0.399056919035502,14,50,64,TRUE,"Trait matching (Q2)"
-0.0464983323309259,2.68170484690927,3.79413429298438,0.7823714930797,38,49,87,TRUE,"Trait matching (Q4)"
-0.0651358101807776,1.40101568074897,2.98549576895311,0.740723834210075,26,31,57,TRUE,"Trait matching (Q3)"
-0.1607624752256,0.938762740697712,4.33474653749727,0.444989473058376,49,11,51,TRUE,"Trait matching (Q2)"
-0.0374388625566362,0.669792536646128,3.59541595564224,0.860189737763722,25,46,71,TRUE,"Trait matching (Q4)"
-0.0382196656336693,0.247894087806344,1.29585792659782,0.106424895755481,46,47,84,TRUE,"Trait matching (Q1)"
-0.154128513222795,4.97140831779689,1.53071149252355,0.762568172917236,48,22,56,TRUE,"Trait matching (Q3)"
-0.0498400202767704,1.00630736560561,3.36719169165008,0.616224332258571,10,20,29,TRUE,"Trait matching (Q3)"
-0.125474528982314,3.79777673864737,2.45662602828816,0.729348843742628,40,16,46,TRUE,"Trait matching (Q3)"
-0.0717008163225736,2.50594082870521,4.65379180968739,0.0938308124314062,45,50,81,TRUE,"Trait matching (Q1)"
-0.028439713879235,0.961250723339617,3.63161173183471,0.780564499914181,15,46,61,TRUE,"Trait matching (Q4)"
-0.075225864239484,3.50782951922156,1.76639248384163,0.521926963934675,18,20,35,TRUE,"Trait matching (Q2)"
-0.0692931647902977,4.4874288525898,0.596553491195664,0.515001193771604,46,37,69,TRUE,"Trait matching (Q2)"
-0.129403151646522,1.65937587851658,4.00879935710691,0.919980665971525,23,10,26,TRUE,"Trait matching (Q4)"
-0.0427791708984139,2.05810676096007,2.36772949807346,0.380893851944711,30,45,75,TRUE,"Trait matching (Q2)"
-0.152980734366638,4.07743340008892,1.64848207845353,0.757810682232957,47,22,52,TRUE,"Trait matching (Q3)"
-0.0684072262405732,0.231036760378629,0.290833578910679,0.922794664371759,11,12,22,TRUE,"Trait matching (Q4)"
-0.152259503409304,1.5483260829933,1.29372656811029,0.509181531297509,37,19,41,TRUE,"Trait matching (Q2)"
-0.117337128976963,1.59348243381828,0.246880877530202,0.0517242195550352,26,15,32,TRUE,"Trait matching (Q1)"
-0.053816973649194,2.52839867025614,0.783043786650524,0.466006206162274,29,23,43,TRUE,"Trait matching (Q2)"
-0.14636278132324,1.84562434675172,1.45385747193359,0.187260894931387,43,14,45,TRUE,"Trait matching (Q1)"
-0.0662719750762203,3.03928425651975,0.12932829093188,0.513111577404197,41,42,83,TRUE,"Trait matching (Q2)"
-0.0883212819883684,4.45267044357024,3.24886420625262,0.449326409143396,44,35,74,TRUE,"Trait matching (Q2)"
-0.115544335887696,1.98200278100558,3.3176049485337,0.836317489284556,47,48,95,TRUE,"Trait matching (Q4)"
-0.1159517106676,1.29416942130774,2.75280656991526,0.988761882460676,49,45,92,TRUE,"Trait matching (Q4)"
-0.131682651775932,1.02971900487319,1.00924074766226,0.359555075014941,46,30,64,TRUE,"Trait matching (Q2)"
-0.0131250683748294,2.07075918209739,1.29066460882314,0.731093918997794,14,48,62,TRUE,"Trait matching (Q3)"
-0.027003101877278,2.85426738904789,1.18605666677468,0.546862241753843,17,39,56,TRUE,"Trait matching (Q3)"
-0.102089777367957,1.30381810362451,4.3273419176694,0.59578160016099,49,45,85,TRUE,"Trait matching (Q3)"
-0.0693214655525285,0.579404663294554,1.76170327933505,0.912164268561173,45,47,92,TRUE,"Trait matching (Q4)"
-0.0226366778243339,0.651972236810252,1.57305250409991,0.410497533879243,16,46,62,TRUE,"Trait matching (Q2)"
-0.131426866673186,4.55325875547715,1.16892948164605,0.675408626988064,24,18,39,TRUE,"Trait matching (Q3)"
-0.0126940116553475,0.304602239048108,3.04728039191104,0.841386349429376,24,43,67,TRUE,"Trait matching (Q4)"
-0.0244822874475344,2.84827451920137,1.80448722559959,0.755419412057381,12,24,36,TRUE,"Trait matching (Q3)"
-0.144624424543595,2.26551713305525,2.03467181534506,0.632115394785069,29,26,52,TRUE,"Trait matching (Q3)"
-0.0743668235190075,2.25119287031703,0.234607720049098,0.705873147747479,47,34,69,TRUE,"Trait matching (Q3)"
-0.025065228833858,4.57554712193087,1.83624228811823,0.994946978765074,16,24,40,TRUE,"Trait matching (Q4)"
-0.154660165518575,4.6054111327976,2.79008881072514,0.627988760883454,35,25,49,TRUE,"Trait matching (Q3)"
-0.0193936135364001,2.2139632946346,3.94822505535558,0.237948933895677,20,34,53,TRUE,"Trait matching (Q1)"
-0.12296538020427,3.6186056851875,3.15972137730569,0.177771297446452,35,18,46,TRUE,"Trait matching (Q1)"
-0.0411885155559123,1.80353758041747,2.74585045408458,0.145714004954789,46,40,82,TRUE,"Trait matching (Q1)"
-0.128461082238826,0.421037566848099,1.13735140534118,0.38707676975755,26,10,31,TRUE,"Trait matching (Q2)"
-0.00569368207545681,2.39887186791748,2.63039839104749,0.396011819376145,18,50,68,TRUE,"Trait matching (Q2)"
-0.0725091291078235,0.959932348923758,2.02132952632383,0.554479508136865,26,16,36,TRUE,"Trait matching (Q3)"
-0.0247387293133526,2.59971674531698,3.14267850131728,0.330161234084517,13,30,43,TRUE,"Trait matching (Q2)"
-0.091372195168993,2.45640148874372,3.80811022943817,0.959194103942718,17,15,31,TRUE,"Trait matching (Q4)"
-0.129094322918903,3.3270075567998,3.86219767387956,0.961807035468519,50,39,84,TRUE,"Trait matching (Q4)"
-0.106413145971706,1.37753963237628,0.362835394917056,0.299364732136019,35,17,42,TRUE,"Trait matching (Q2)"
-0.018151038152826,2.03230431303382,4.71871645539068,0.212813488557003,34,45,75,TRUE,"Trait matching (Q1)"
-0.0534405585366624,0.677139008184895,4.90049357293174,0.930582677025814,13,28,41,TRUE,"Trait matching (Q4)"
-0.0210615973438432,2.19129913137294,2.77924505411647,0.403908019827213,25,43,67,TRUE,"Trait matching (Q2)"
-0.0262025825303661,0.179148857714608,0.34336221171543,0.625545408856124,10,24,34,TRUE,"Trait matching (Q3)"
-0.112180073512646,3.15382103086449,4.2871608841233,0.78977572072763,47,38,81,TRUE,"Trait matching (Q4)"
-0.030208422151916,1.51475753169507,0.643116878345609,0.323786591540556,48,37,72,TRUE,"Trait matching (Q2)"
-0.0284986020563611,2.60525889694691,4.24692382686771,0.461188260512426,15,28,43,TRUE,"Trait matching (Q2)"
-0.0424727977737794,2.21953415079042,3.86977203539573,0.0956285671913065,32,47,74,TRUE,"Trait matching (Q1)"
-0.0253413053114948,1.45571501343511,4.53013885067776,0.268962225061841,25,47,72,TRUE,"Trait matching (Q1)"
-0.0549777109839225,4.06152203097008,3.29481407883577,0.218422504677437,14,11,22,TRUE,"Trait matching (Q1)"
-0.0714206314068385,3.04878787603229,2.5631313980557,0.86739649772644,21,24,45,TRUE,"Trait matching (Q4)"
-0.0587573483234704,4.45021009771153,4.97191124246456,0.316137221106328,48,48,85,TRUE,"Trait matching (Q2)"
-0.0776131479346225,4.80633239843883,3.8503965572454,0.656524162006099,18,16,28,TRUE,"Trait matching (Q3)"
-0.0473696842388497,2.73496906273067,1.91819900646806,0.726450540218502,11,19,30,TRUE,"Trait matching (Q3)"
-0.057742657218845,2.02534334384836,3.82651878637262,0.899788355338387,36,41,77,TRUE,"Trait matching (Q4)"
-0.140023772860441,4.75109459715895,0.319470749236643,0.354249830287881,31,12,34,TRUE,"Trait matching (Q2)"
-0.0184486688731364,2.56964959902689,1.66010158369318,0.905933417077176,11,31,42,TRUE,"Trait matching (Q4)"
-0.156771199889168,3.79812104743905,1.81664435076527,0.919712028920185,44,23,50,TRUE,"Trait matching (Q4)"
-0.123591803795532,4.66610982548445,4.12677836371586,0.956245304492768,46,20,49,TRUE,"Trait matching (Q4)"
-0.0419930305764916,1.88783432124183,1.35501762386411,0.24189406222431,18,27,43,TRUE,"Trait matching (Q1)"
-0.15489610825016,4.0125676849857,2.97554633812979,0.796562164311763,27,13,30,TRUE,"Trait matching (Q4)"
-0.081167413765894,1.54527978389524,4.80199751793407,0.654170288273599,45,42,82,TRUE,"Trait matching (Q3)"
-0.155890268218729,3.63827547291294,0.04039540537633,0.693065335135907,48,27,59,TRUE,"Trait matching (Q3)"
-0.110620966263483,4.86958320718259,0.403714672429487,0.115992234577425,50,29,68,TRUE,"Trait matching (Q1)"
-0.0628474562334961,1.50808219565079,1.8400012422353,0.148322812851984,34,24,50,TRUE,"Trait matching (Q1)"
-0.0204407963218309,1.87935521127656,1.08954182127491,0.808691410755273,17,35,52,TRUE,"Trait matching (Q4)"
-0.133799995498225,2.76363336481154,3.482100951951,0.710090756509453,39,15,40,TRUE,"Trait matching (Q3)"
-0.0207272175334594,1.64223277126439,4.05111392494291,0.409952992608305,15,21,36,TRUE,"Trait matching (Q2)"
-0.153469446255617,4.29043674841523,2.8737192240078,0.728660722647328,36,15,41,TRUE,"Trait matching (Q3)"
-0.0568915221973143,2.26538349990733,2.69193367101252,0.600988734688144,12,14,24,TRUE,"Trait matching (Q3)"
-0.166073944465825,4.20150695950724,4.74835047614761,0.909895462612621,25,13,28,TRUE,"Trait matching (Q4)"
-0.10249392996369,1.80843150359578,2.43198448093608,0.232189253927208,22,12,27,TRUE,"Trait matching (Q1)"
-0.0649574988761384,2.51297831651755,3.70857433532365,0.539728080923669,40,15,45,TRUE,"Trait matching (Q3)"
-0.0657401691019317,3.43475056113675,0.0345572642982006,0.770278333639726,36,47,83,TRUE,"Trait matching (Q4)"
-0.0439974002134549,2.06534979632124,2.39310936070979,0.309464013297111,14,11,24,TRUE,"Trait matching (Q2)"
-0.0158354076242529,2.1562174463179,4.42346448544413,0.433384786767419,27,43,70,TRUE,"Trait matching (Q2)"
-0.0630574368636147,0.619754603831097,3.92154030851088,0.504048856103327,17,20,36,TRUE,"Trait matching (Q2)"
-0.113504577851229,4.21050767647102,2.08422667928971,0.686248659424018,50,36,76,TRUE,"Trait matching (Q3)"
-0.061563208428673,0.880992952734232,4.03850641101599,0.99181106549222,40,38,78,TRUE,"Trait matching (Q4)"
-0.0397578384457703,2.84090644912794,1.43039169954136,0.239791798405349,24,41,63,TRUE,"Trait matching (Q1)"
-0.0657528557872687,4.86466780304909,2.9766768310219,0.709421844140161,29,29,54,TRUE,"Trait matching (Q3)"
-0.148641436474216,3.83017734042369,2.61585739906877,0.940179917518981,26,14,30,TRUE,"Trait matching (Q4)"
-0.0799841031514462,3.17440064158291,0.923553488682956,0.889671017846558,35,28,58,TRUE,"Trait matching (Q4)"
-0.150126384108638,0.471333035966381,4.49695368064567,0.717908576386981,44,13,44,TRUE,"Trait matching (Q3)"
-0.00951967555262366,0.234558462398127,3.14638995681889,0.779660796851385,10,49,59,TRUE,"Trait matching (Q4)"
-0.0379681103830191,4.32252183672972,3.0836875224486,0.680092459486332,15,24,39,TRUE,"Trait matching (Q3)"
-0.032571177178643,2.95901801553555,2.29306600056589,0.183500021335203,41,40,70,TRUE,"Trait matching (Q1)"
-0.0817503747232619,0.518454904668033,2.28113872581162,0.745797554764431,29,25,51,TRUE,"Trait matching (Q3)"
-0.0288802997674009,0.232736358884722,3.35002368199639,0.056063158728648,10,48,58,TRUE,"Trait matching (Q1)"
-0.0425964081283714,4.48179422877729,1.21048176777549,0.354074735660106,25,26,48,TRUE,"Trait matching (Q2)"
-0.0389270039603834,1.434983224608,3.90602719387971,0.566453481151257,34,48,82,TRUE,"Trait matching (Q3)"
-0.116859252885232,2.62844486045651,0.147838725242764,0.898630256485194,31,22,43,TRUE,"Trait matching (Q4)"
-0.0931516838134633,2.11959763197228,3.04913657484576,0.187459337397013,27,22,44,TRUE,"Trait matching (Q1)"
-0.0682746829072878,1.23330145259388,0.678920841310173,0.893875044712331,23,20,42,TRUE,"Trait matching (Q4)"
-0.170453450490213,3.67850961978547,0.342676299624145,0.939342884835787,43,22,47,TRUE,"Trait matching (Q4)"
-0.118828361661432,2.86480232374743,3.72176551376469,0.829022917908151,33,32,64,TRUE,"Trait matching (Q4)"
-0.046426527658255,3.30269254394807,1.47593872970901,0.252344502555206,15,17,32,TRUE,"Trait matching (Q1)"
-0.0163018650180058,1.59567196969874,2.34504807624035,0.895134778192732,32,39,71,TRUE,"Trait matching (Q4)"
